item,label,date,platforms,countryOfOrigin,mobygames_id
http://www.wikidata.org/entity/Q524267,Frogger,1981,"Microsoft Windows,Sega Genesis,PlayStation,PlayStation 3,ZX Spectrum,iOS,Commodore 64,Nintendo DS,Super Nintendo Entertainment System,Game Boy,Game Boy Color,Atari 2600,TRS-80 Model I,Atari 5200,MSX,Commodore VIC-20,ColecoVision,Dragon 32/64,Windows Phone,Classic Mac OS",Japan,1540
http://www.wikidata.org/entity/Q650757,Scramble,1981,"Xbox 360,Vectrex,PlayStation 4,Tomy Tutor",Japan,12405
http://www.wikidata.org/entity/Q5148490,Colony 7,1981,arcade video game machine,United States of America,32276
http://www.wikidata.org/entity/Q12384,Donkey Kong,1981,"ZX Spectrum,Commodore 64,Commodore Amiga,Family Computer Disk System,DOS,Nintendo Entertainment System,Game Boy Advance,arcade video game machine,IBM Personal Computer,Atari 2600,Game & Watch series,Atari 8-bit family,Texas Instruments TI-99/4A,Amstrad CPC,Atari 7800,MSX,Commodore VIC-20,Coleco,ColecoVision,Intellivision,Nintendo e-Reader,Apple II",Japan,574
http://www.wikidata.org/entity/Q445221,Stargate,1981,"Commodore 64,DOS,Nintendo Entertainment System,arcade video game machine,Atari 2600",United States of America,5952
http://www.wikidata.org/entity/Q2457824,Ultima I: The First Age of Darkness,1981,"Commodore 64,DOS,MSX,Apple IIGS",United States of America,"8812,12111"
http://www.wikidata.org/entity/Q16163671,Napoleon's Campaigns: 1813 and 1815,1981,Apple II series,United States of America,43395
http://www.wikidata.org/entity/Q7534270,Skeet Shoot,1981,Atari 2600,United States of America,10876
http://www.wikidata.org/entity/Q29962217,Southern Command,1981,Apple II,United States of America,11016
http://www.wikidata.org/entity/Q2654149,Venture,1981,"arcade video game machine,Atari 2600,ColecoVision,Intellivision",United States of America,9771
http://www.wikidata.org/entity/Q1517301,Gorf,1981,"Commodore 64,arcade video game machine,Atari 2600,Atari 8-bit family,Atari 5200,Commodore VIC-20,ColecoVision",United States of America,10212
http://www.wikidata.org/entity/Q7572361,Space Fury,1981,"arcade video game machine,ColecoVision",Japan,10274
http://www.wikidata.org/entity/Q5190179,"Crush, Crumble and Chomp!",1981,"Commodore 64,DOS",United States of America,4208
http://www.wikidata.org/entity/Q2268736,Softporn Adventure,1981,DOS,United States of America,"68305,9303"
http://www.wikidata.org/entity/Q5575426,Gobbler,1981,Apple II series,United States of America,"70805,64202"
http://www.wikidata.org/entity/Q1340846,Tempest,1981,"ZX Spectrum,Amstrad CPC,Atari ST,BBC Micro",United States of America,"66385,46159,23846"
http://www.wikidata.org/entity/Q7546903,Snafu,1981,"Mattel Aquarius,Intellivision",United States of America,9569
http://www.wikidata.org/entity/Q7555897,Solar Fox,1981,Atari 2600,United States of America,10004
http://www.wikidata.org/entity/Q4051604,Torpedo Fire,1981,Apple II series,United States of America,25094
http://www.wikidata.org/entity/Q56064450,Empire I: World Builders,1981,Apple II series,United States of America,16504
http://www.wikidata.org/entity/Q29867268,Cartels & Cutthroats,1981,Commodore 64,United States of America,1312
http://www.wikidata.org/entity/Q1049570,Castle Wolfenstein,1981,"MS-DOS,Commodore 64,Commodore Amiga,DOS,Apple II series,Atari 8-bit family",United States of America,3115
http://www.wikidata.org/entity/Q29919362,The Warp Factor,1981,Apple II,United States of America,2907
http://www.wikidata.org/entity/Q15036774,SwordThrust,1981,Apple II series,United States of America,9997
http://www.wikidata.org/entity/Q488692,Wizard of Wor,1981,"Commodore 64,Atari 2600,Atari 5200",United States of America,10745
http://www.wikidata.org/entity/Q7600917,Star Strike,1981,"Atari 2600,Intellivision",United States of America,10412
http://www.wikidata.org/entity/Q5157417,Computer Baseball,1981,"Commodore 64,Classic Mac OS",United States of America,50899
http://www.wikidata.org/entity/Q58886092,Dragon Fire,1981,Apple II,,29134
http://www.wikidata.org/entity/Q5501239,Freeway,1981,Atari 2600,United States of America,9173
http://www.wikidata.org/entity/Q7112837,Outpost,1981,Apple II series,United States of America,82828
http://www.wikidata.org/entity/Q2686690,Utopia,1981,Intellivision,United States of America,11545
http://www.wikidata.org/entity/Q4052351,Ulysses and the Golden Fleece,1981,DOS,United States of America,10343
http://www.wikidata.org/entity/Q55614771,Jabbertalky,1981,"TRS-80 Model I,Apple II",United States of America,12014
http://www.wikidata.org/entity/Q29964507,The Battle of Shiloh,1981,"Atari 8-bit family,TRS-80 Model I,Apple II",United States of America,25091
http://www.wikidata.org/entity/Q55610969,Epoch,1981,Apple II series,United States of America,74591
http://www.wikidata.org/entity/Q1713751,Jupiter Lander,1981,"Commodore 64,Commodore MAX Machine",,8786
http://www.wikidata.org/entity/Q6935677,Munchman,1981,,,16105
http://www.wikidata.org/entity/Q7547487,Sneakers,1981,Apple II series,United States of America,9861
http://www.wikidata.org/entity/Q2527852,Laser Blast,1981,Atari 2600,United States of America,9008
http://www.wikidata.org/entity/Q7597473,Stampede,1981,Atari 2600,United States of America,9067
http://www.wikidata.org/entity/Q105760619,Space Armada,1981,Intellivision,United States of America,9922
http://www.wikidata.org/entity/Q6948829,Mystery Fun House,1981,"TRS-80 Model I,Commodore VIC-20,Dragon 32/64",United States of America,29319
http://www.wikidata.org/entity/Q7621889,Strategy X,1981,arcade video game machine,Japan,24392
http://www.wikidata.org/entity/Q4686491,Adventure A,1981,"ZX Spectrum,Amstrad CPC",United Kingdom,33560
http://www.wikidata.org/entity/Q3965788,Space Eggs,1981,Apple II series,United States of America,17999
http://www.wikidata.org/entity/Q4724697,Ali Baba and the Forty Thieves,1981,Commodore 64,United States of America,9320
http://www.wikidata.org/entity/Q644479,Kaboom!,1981,"Atari 2600,Atari 8-bit family,Atari 5200",United States of America,8904
http://www.wikidata.org/entity/Q55608293,Conflict 2500,1981,Atari 8-bit family,United States of America,14767
http://www.wikidata.org/entity/Q3944333,Sabotage,1981,Apple II series,United States of America,30150
http://www.wikidata.org/entity/Q47523445,The Golden Baton,1981,"ZX Spectrum,Commodore 64",,29396
http://www.wikidata.org/entity/Q752604,Asylum,1981,"Commodore 64,TRS-80 Model I",United States of America,"64947,56196"
http://www.wikidata.org/entity/Q2104469,Jawbreaker,1981,"Commodore 64,Atari 2600",United States of America,"9296,51492"
http://www.wikidata.org/entity/Q7670477,TI Invaders,1981,Texas Instruments TI-99/4A,United States of America,16104
http://www.wikidata.org/entity/Q97924236,PBA Bowling,1981,Intellivision,,18838
http://www.wikidata.org/entity/Q7263288,Pyramid of Doom,1981,"TRS-80 Model I,Commodore VIC-20,Dragon 32/64",United States of America,29320
http://www.wikidata.org/entity/Q55603657,Alkemstone,1981,Apple II,United States of America,29133
http://www.wikidata.org/entity/Q7251388,Protector,1981,Atari 8-bit family,United States of America,56062
http://www.wikidata.org/entity/Q1953575,Qix,1981,"Commodore 64,Commodore Amiga,Nintendo Entertainment System,Game Boy,Atari 5200,Apple IIGS",United States of America,3476
http://www.wikidata.org/entity/Q652549,Munchkin,1981,Magnavox Odyssey²,United States of America,27443
http://www.wikidata.org/entity/Q950338,River Patrol,1981,"Zilog Z80,Atari 2600",United States of America,29193
http://www.wikidata.org/entity/Q1043534,Galaga,1981,"Android,Microsoft Windows,iOS,Commodore 64,Commodore Amiga,Family Computer Disk System,Nintendo Entertainment System,Atari 7800,MSX,SG-1000,Namco Galaga",Japan,8402
http://www.wikidata.org/entity/Q29883026,Operation Apocalypse,1981,Apple II,United States of America,50866
http://www.wikidata.org/entity/Q55637235,Voyage of the Valkyrie,1981,Apple II series,United States of America,57980
http://www.wikidata.org/entity/Q11311244,Sky Skipper,1981,arcade video game machine,Japan,24390
http://www.wikidata.org/entity/Q1815131,Super Cobra,1981,"PV-1000,Atari 2600,Atari 5200,MSX,ColecoVision",Japan,10840
http://www.wikidata.org/entity/Q56276933,Scarfman,1981,"TRS-80 Model I,Dragon 32/64,TRS-80 Color Computer",United States of America,48688
http://www.wikidata.org/entity/Q4048361,RobotWar,1981,"Apple II series,PLATO",United States of America,12059
http://www.wikidata.org/entity/Q7843344,Triple Action,1981,Intellivision,United States of America,12331
http://www.wikidata.org/entity/Q21282726,Q21282726,1981,Apple II series,,58562
http://www.wikidata.org/entity/Q3326170,Mouse Trap,1981,"Atari 2600,ColecoVision",United States of America,9762
http://www.wikidata.org/entity/Q7856473,Turtles,1981,arcade video game machine,Japan,28961
http://www.wikidata.org/entity/Q3627661,Astrosmash,1981,Atari 2600,United States of America,10011
http://www.wikidata.org/entity/Q4545526,005,1981,arcade video game machine,Japan,63919
http://www.wikidata.org/entity/Q3554578,Vanguard,1981,"Atari 2600,Atari 5200",Japan,9806
http://www.wikidata.org/entity/Q3776897,Amidar,1981,Atari 2600,Japan,11418
http://www.wikidata.org/entity/Q27919916,Laser Battle,1981,Commodore 64,,51639
http://www.wikidata.org/entity/Q55631725,Rings of Saturn,1981,Apple II,United States of America,77093
http://www.wikidata.org/entity/Q97191771,Bez-MX,1981,Apple II series,United States of America,123883
http://www.wikidata.org/entity/Q344361,Tennis,1981,Atari 2600,United States of America,10473
http://www.wikidata.org/entity/Q56278178,Taxman,1981,Apple II,United States of America,80309
http://www.wikidata.org/entity/Q1278176,Eastern Front,1981,Atari 8-bit family,United States of America,25271
http://www.wikidata.org/entity/Q1946683,Moon Shuttle,1981,Atari 8-bit family,,26138
http://www.wikidata.org/entity/Q5586298,Gorgon,1981,Apple II series,United States of America,16356
http://www.wikidata.org/entity/Q5985284,Ice Hockey,1981,Atari 2600,United States of America,20811
http://www.wikidata.org/entity/Q5557187,Ghost Town,1981,"ZX Spectrum,TRS-80 Model I,Dragon 32/64",United States of America,28984
http://www.wikidata.org/entity/Q5037247,Car Wars,1981,Texas Instruments TI-99/4A,United States of America,41948
http://www.wikidata.org/entity/Q4188002,Asteroids Deluxe,1981,"arcade video game machine,Atari 2600,Atari ST,BBC Micro",United States of America,32333
http://www.wikidata.org/entity/Q7204454,Pleiads,1981,Atari 2600,Japan,28032
http://www.wikidata.org/entity/Q1093914,Lock 'n' Chase,1981,Atari 2600,Japan,9686
http://www.wikidata.org/entity/Q126740564,Space Seeker,1981,"arcade video game machine,PlayStation 4,Nintendo Switch",,201779
http://www.wikidata.org/entity/Q16655495,Satellite Attack,1981,Magnavox Odyssey²,,27887
http://www.wikidata.org/entity/Q21281318,Q21281318,1981,Apple II series,United States of America,50254
http://www.wikidata.org/entity/Q7572335,Space Dungeon,1981,Atari 5200,United States of America,11315
http://www.wikidata.org/entity/Q2858740,Apple Panic,1981,Commodore VIC-20,United States of America,17904
http://www.wikidata.org/entity/Q118252117,Obliterate!,1981,,,201986
http://www.wikidata.org/entity/Q3473858,Zarzon,1981,arcade video game machine,Japan,67265
http://www.wikidata.org/entity/Q6096045,Racquetball,1981,Atari 2600,,23099
http://www.wikidata.org/entity/Q2132108,Raster Blaster,1981,Apple II,United States of America,48020
http://www.wikidata.org/entity/Q3627626,Astro Blaster,1981,arcade video game machine,United States of America,63389
http://www.wikidata.org/entity/Q55609986,Dragon's Eye,1981,"Apple II series,Atari 8-bit family,Commodore PET",United States of America,25255
http://www.wikidata.org/entity/Q7853801,Turbo,1981,"arcade video game machine,ColecoVision",Japan,10252
http://www.wikidata.org/entity/Q3005628,Make Trax,1981,"Nintendo Entertainment System,arcade video game machine",Japan,65166
http://www.wikidata.org/entity/Q7818721,Tombstone City: 21st Century,1981,Texas Instruments TI-99/4A,United States of America,31783
http://www.wikidata.org/entity/Q55610837,Empire of the Overmind,1981,Atari 8-bit family,United States of America,63667
http://www.wikidata.org/entity/Q289109,Radar Rat Race,1981,"Commodore 64,Commodore VIC-20",Japan,23428
http://www.wikidata.org/entity/Q21190245,Tooth Invaders,1981,Commodore 64,United States of America,50747
http://www.wikidata.org/entity/Q7241220,President Elect,1981,"Commodore 64,DOS",United States of America,25137
http://www.wikidata.org/entity/Q6728310,Madness and the Minotaur,1981,TRS-80 Color Computer,United States of America,17935
http://www.wikidata.org/entity/Q3233977,New Rally-X,1981,"Xbox 360,arcade video game machine,PlayStation 4,Nintendo Switch",Japan,25768
http://www.wikidata.org/entity/Q6945458,My First Alphabet,1981,Atari 8-bit family,United States of America,30011
http://www.wikidata.org/entity/Q120679237,Game & Watch: Octopus,1981,"Game & Watch series,Amstrad GX4000,Amstrad CPC Plus",Japan,86662
http://www.wikidata.org/entity/Q18928737,Mole Attack,1981,Commodore VIC-20,United States of America,52729
http://www.wikidata.org/entity/Q2372369,Loco-Motion,1981,"arcade video game machine,MSX",Japan,40652
http://www.wikidata.org/entity/Q118219843,Monty Plays Scrabble,1981,"Apple II,TRS-80",,123565
http://www.wikidata.org/entity/Q7783970,Thief,1981,arcade video game machine,United States of America,79859
http://www.wikidata.org/entity/Q20874867,Quest for the Rings,1981,Magnavox Odyssey²,United States of America,41987
http://www.wikidata.org/entity/Q4793704,Armored Car,1981,arcade video game machine,United States of America,83077
http://www.wikidata.org/entity/Q48999331,Milestones,1981,Apple II series,United States of America,82928
http://www.wikidata.org/entity/Q1051875,Caverns of Mars,1981,Atari 8-bit family,United States of America,29482
http://www.wikidata.org/entity/Q8772598,Game & Watch: Egg,1981,Game & Watch series,Japan,86666
http://www.wikidata.org/entity/Q58885886,Kaves of Karkham,1981,Apple II,,76758
http://www.wikidata.org/entity/Q4735521,Alpine Ski,1981,arcade video game machine,Japan,88464
http://www.wikidata.org/entity/Q11310202,Jump Bug,1981,arcade video game machine,Japan,80869
http://www.wikidata.org/entity/Q56513212,MasterType,1981,"IBM Personal Computer,Atari 8-bit family,Commodore VIC-20,Apple II",,58329
http://www.wikidata.org/entity/Q2103083,Poly Play,1981,arcade video game machine,Germany,77945
http://www.wikidata.org/entity/Q6312966,Jungler,1981,arcade video game machine,Japan,85216
http://www.wikidata.org/entity/Q3002391,Crazy Kong,1981,"Commodore 64,arcade video game machine",Japan,69662
http://www.wikidata.org/entity/Q1800074,Lady Bug,"1981,1982,1983","PV-1000,arcade video game machine,ColecoVision,Intellivision",Japan,10255
http://www.wikidata.org/entity/Q1182593,Defender,"1981,1982,1983","web browser,PlayStation 2,Xbox 360,Commodore 64,Xbox,Nintendo GameCube,Game Boy Advance,arcade video game machine,Atari 2600,Atari 8-bit family,Entex Adventure Vision,Texas Instruments TI-99/4A,Atari 5200,Commodore VIC-20,ColecoVision,Intellivision,PC booter,handheld electronic game,Apple II,Classic Mac OS",United States of America,140
http://www.wikidata.org/entity/Q1053648,Centipede,"1981,1982,1983","Microsoft Windows,PlayStation,PlayStation 3,iOS,Commodore 64,PlayStation Portable,Game Boy,PlayStation Vita,Game Boy Color,Atari 2600,Atari 5200,BBC Micro,Atari 7800,ColecoVision,PlayStation TV",United States of America,141
http://www.wikidata.org/entity/Q6146230,Threshold,"1981,1982,1983,1984","Commodore 64,Atari 2600,Atari 8-bit family,Commodore VIC-20,ColecoVision,Apple II",,15744
http://www.wikidata.org/entity/Q1177767,David's Midnight Magic,"1981,1982,1983,1984,1987","Commodore 64,Atari 8-bit family,Commodore Plus/4,NEC PC-8800 series,Apple II",United States of America,19099
